id,timestamp,scenarioId,turn,model,provider,estimatedInputTokens,actualInputTokens,estimatedOutputTokens,actualOutputTokens,optimizationEnabled,techniquesApplied,estimatedSavings,actualSavings,optimizationEffective,latencyMs,success,error
372fe909-8739-4ee3-889d-cb836f033cae,2025-12-29T12:50:38.270Z,long-02-tutoring-session,3,gpt-4,openai,192,192,1,26,true,,0,0,false,1,true,
1502258e-e449-4483-8f01-4c453563069e,2025-12-29T12:50:38.271Z,long-02-tutoring-session,4,gpt-4,openai,284,284,1,19,true,,0,0,false,1,true,
4e0d21ae-6896-46f3-bf48-6a9d1a4c7e38,2025-12-29T12:50:38.272Z,long-02-tutoring-session,5,gpt-4,openai,398,398,1,39,true,,0,0,false,1,true,
42275b36-b59e-4e70-be78-3d9f7648da35,2025-12-29T12:50:38.275Z,long-02-tutoring-session,6,gpt-4,openai,446,446,1,17,true,,0,0,false,3,true,
93fd87a0-0b0b-4b3b-98ba-c65b0256b42d,2025-12-29T12:50:38.276Z,long-02-tutoring-session,7,gpt-4,openai,526,526,1,27,true,,0,0,false,1,true,
4415e1df-1f61-4417-a605-b62ee11f260f,2025-12-29T12:50:38.277Z,long-03-debugging-session,1,gpt-4,openai,55,55,1,19,true,prompt-compression,9,9,true,1,true,
21c28273-4185-459f-9c21-2700900a8211,2025-12-29T12:50:38.277Z,long-03-debugging-session,2,gpt-4,openai,119,119,1,29,true,prompt-compression,9,9,true,0,true,
bcfa4bdb-bf62-44cd-91d3-ffd74333751a,2025-12-29T12:50:38.278Z,long-03-debugging-session,3,gpt-4,openai,205,205,1,25,true,prompt-compression,9,9,true,1,true,
8c757518-89bd-481f-a126-532f1561de34,2025-12-29T12:50:38.278Z,long-03-debugging-session,4,gpt-4,openai,277,277,1,24,true,prompt-compression,9,9,true,0,true,
65979e64-bcf1-46a7-87f1-81a5c8c48e4c,2025-12-29T12:50:38.279Z,long-03-debugging-session,5,gpt-4,openai,350,350,1,20,true,prompt-compression,9,9,true,1,true,
d0eefebd-43bf-4621-8f7f-6986f3998409,2025-12-29T12:50:38.280Z,long-03-debugging-session,6,gpt-4,openai,429,429,1,18,true,prompt-compression,9,9,true,1,true,
8a11d77b-4af6-4235-8c07-5941e1ae24d1,2025-12-29T12:50:38.281Z,long-03-debugging-session,7,gpt-4,openai,519,519,1,18,true,prompt-compression,9,9,true,1,true,
6320ac98-093b-4e4d-a4cb-22c81b05efdb,2025-12-29T12:50:38.282Z,code-01-large-function,1,gpt-4,openai,251,251,1,18,true,prompt-compression,99,99,true,1,true,
8a5c752e-576b-493e-b668-4f2f4634fce8,2025-12-29T12:50:38.282Z,code-02-multi-file,1,gpt-4,openai,257,257,1,20,true,prompt-compression,86,86,true,0,true,
8e8df193-47bb-49e6-a5b0-6e956f9848f7,2025-12-29T12:50:38.282Z,tool-01-function-calling,1,gpt-4,openai,33,33,1,17,true,,0,0,false,0,true,
03a2b8dc-2cc7-47ce-aa69-b4da72011533,2025-12-29T12:50:38.283Z,tool-02-multi-tool,1,gpt-4,openai,44,44,1,20,true,,0,0,false,1,true,
8dcdb8da-2121-465a-b4db-4a293dbb4c28,2025-12-29T12:50:38.283Z,tool-02-multi-tool,2,gpt-4,openai,89,89,1,22,true,,0,0,false,0,true,
fa2193e6-64e4-4ee9-8ddb-58e929928359,2025-12-29T12:50:38.288Z,tool-02-multi-tool,3,gpt-4,openai,137,137,1,26,true,,0,0,false,5,true,
f1ae2f3e-3fa6-4c38-9364-e52af51f4888,2025-12-29T12:50:38.288Z,edge-01-empty-input,1,gpt-4,openai,7,7,1,9,true,,0,0,false,0,true,
ef0ecfef-bd2d-47f4-98e3-34eb13f697b9,2025-12-29T12:50:38.288Z,edge-02-unicode-heavy,1,gpt-4,openai,49,49,1,51,true,,0,0,false,0,true,
e9555f42-b502-4e95-bc8f-0c0b18638adf,2025-12-29T12:50:38.288Z,edge-04-special-chars,1,gpt-4,openai,33,33,1,29,true,,0,0,false,0,true,
171cb3e7-f72e-40c5-ab43-69db17be91a6,2025-12-29T12:50:38.288Z,edge-05-whitespace,1,gpt-4,openai,21,21,1,23,true,,0,0,false,0,true,
7f70d483-eb9f-49a4-9a34-976fb8dc071d,2025-12-29T12:50:38.288Z,replay-01-known-baseline,1,gpt-4,openai,25,25,1,20,true,,0,0,false,0,true,
8120fa5e-090a-4b93-abe6-12b48d6d977d,2025-12-29T12:50:38.289Z,replay-02-structured-data,1,gpt-4,openai,41,41,1,23,true,prompt-compression,9,9,true,0,true,
09675a8a-da01-401d-adad-199f04d2ceff,2025-12-29T12:50:38.289Z,replay-03-compression-target,1,gpt-4,openai,27,27,1,24,true,prompt-compression,12,12,true,0,true,
cb4bf646-d399-4ec0-9d43-8e031cb8ee43,2025-12-29T12:50:38.289Z,replay-04-system-heavy,1,gpt-4,openai,105,105,1,10,true,,0,0,false,0,true,
674093d2-dbd0-478e-aee0-80b656eedbaf,2025-12-29T12:50:38.289Z,replay-05-history-pruning,1,gpt-4,openai,28,28,1,20,true,,0,0,false,0,true,
89aa62bd-dc3d-4e1d-a872-7934e3632c99,2025-12-29T12:50:38.289Z,replay-05-history-pruning,2,gpt-4,openai,57,57,1,20,true,,0,0,false,0,true,
7d0bdf32-9d68-4c73-a6b1-b065d5d58320,2025-12-29T12:50:38.290Z,replay-05-history-pruning,3,gpt-4,openai,86,86,1,20,true,,0,0,false,1,true,
940a2189-fa88-48e3-bb94-734b5a53a00b,2025-12-29T12:50:38.290Z,replay-05-history-pruning,4,gpt-4,openai,115,115,1,20,true,,0,0,false,0,true,
02c22b77-a615-46c8-bad3-7ccf332e6ff8,2025-12-29T12:50:38.290Z,replay-05-history-pruning,5,gpt-4,openai,144,144,1,20,true,,0,0,false,0,true,
cc6383f1-d93b-4b70-a5b7-4fc8d7cda81e,2025-12-29T12:50:38.290Z,replay-05-history-pruning,6,gpt-4,openai,173,173,1,20,true,,0,0,false,0,true,
e977199e-1651-4d04-a948-c36c8d869b2f,2025-12-29T12:50:38.291Z,replay-05-history-pruning,7,gpt-4,openai,202,202,1,20,true,,0,0,false,1,true,
28dbad71-1700-454f-b2b8-8f5d9db6e846,2025-12-29T12:50:38.291Z,replay-05-history-pruning,8,gpt-4,openai,231,231,1,20,true,,0,0,false,0,true,
a1feab5d-9eef-4d63-9bb1-82392733df66,2025-12-29T12:50:38.292Z,replay-05-history-pruning,9,gpt-4,openai,260,260,1,20,true,,0,0,false,1,true,
29c579bc-4e7d-4c96-9efa-9afe34c6da4a,2025-12-29T12:50:38.292Z,replay-05-history-pruning,10,gpt-4,openai,289,289,1,20,true,,0,0,false,0,true,
7a318c88-0d55-4974-9581-d425e343c478,2025-12-29T12:50:38.293Z,replay-05-history-pruning,11,gpt-4,openai,299,299,1,16,true,history-limiting,15,15,true,1,true,
